Anno;Provincia produttore;Codice EER;Unita di misura;Regione;Pericoloso;Descrizione EER;Tot_2026-08-03;Tot_2026-09-07;Tot_2026-09-15
2026;AL;020106;kg;Piemonte;NP;feci animali, urine e letame (comprese le lettiere usate), effluenti, raccolti separatamente e trattati fuori sito;5540.0;5540.0;5540.0
2026;AL;020201;kg;Piemonte;NP;fanghi da operazioni di lavaggio e pulizia;407450.0;478990.0;478990.0
2026;AL;020203;kg;Piemonte;NP;scarti inutilizzabili per il consumo o la trasformazione;3440.0;3960.0;3960.0
2026;AL;020204;kg;Piemonte;NP;fanghi da trattamento in loco degli effluenti;49700.0;53700.0;53700.0
2026;AL;020301;kg;Piemonte;NP;fanghi prodotti da operazioni di lavaggio, pulizia, sbucciatura, centrifugazione e separazione;578060.0;667240.0;668040.0
2026;AL;020304;kg;Piemonte;NP;scarti inutilizzabili per il consumo o la trasformazione;6148485.0;7034600.0;7599500.0
2026;AL;020305;kg;Piemonte;NP;fanghi da trattamento in loco degli effluenti;360000.0;430050.0;430050.0
2026;AL;020399;kg;Piemonte;NP;rifiuti non specificati altrimenti;7800.0;10100.0;10100.0
2026;AL;020499;kg;Piemonte;NP;rifiuti non specificati altrimenti;1143800.0;1143800.0;1143800.0
2026;AL;020601;kg;Piemonte;NP;scarti inutilizzabili per il consumo o la trasformazione;208240.0;241030.0;253990.0
2026;AL;020603;kg;Piemonte;NP;fanghi da trattamento in loco degli effluenti;110920.0;165020.0;165020.0
2026;AL;020701;kg;Piemonte;NP;rifiuti prodotti dalle operazioni di lavaggio, pulizia e macinazione della materia prima;236190.0;302350.0;302350.0
2026;AL;020702;kg;Piemonte;NP;rifiuti prodotti dalla distillazione di bevande alcoliche;406800.0;481000.0;481000.0
2026;AL;020703;kg;Piemonte;NP;rifiuti prodotti dai trattamenti chimici;116140.0;149780.0;149780.0
2026;AL;020704;kg;Piemonte;NP;scarti inutilizzabili per il consumo o la trasformazione;996110.0;1166490.0;1166490.0
2026;AL;020705;kg;Piemonte;NP;fanghi da trattamento in loco degli effluenti;18780.0;32780.0;46780.0
2026;AL;030104;kg;Piemonte;P;segatura, trucioli, residui di taglio, legno, pannelli di truciolare e piallacci contenenti sostanze pericolose;43008.0;52008.0;52008.0
2026;AL;030105;kg;Piemonte;NP;segatura, trucioli, residui di taglio, legno, pannelli di truciolare e piallacci diversi da quelli di cui alla voce 03 01 04;6101350.0;7196210.0;7634010.0
2026;AL;030307;kg;Piemonte;NP;scarti della separazione meccanica nella produzione di polpa da rifiuti di carta e cartone;4826010.0;5606380.0;5611380.0
2026;AL;040109;kg;Piemonte;NP;rifiuti delle operazioni di confezionamento e finitura;345.0;345.0;345.0
2026;AL;040209;kg;Piemonte;NP;rifiuti da materiali compositi (fibre impregnate, elastomeri, plastomeri);500.0;500.0;500.0
2026;AL;040221;kg;Piemonte;NP;rifiuti da fibre tessili grezze;;3500.0;3500.0
2026;AL;040222;kg;Piemonte;NP;rifiuti da fibre tessili lavorate;48668.0;55668.0;60668.0
2026;AL;050103;kg;Piemonte;P;morchie da fondi di serbatoi;47180.0;47180.0;47180.0
2026;AL;050115;kg;Piemonte;P;filtri di argilla esauriti;40.0;40.0;140.0
2026;AL;050117;kg;Piemonte;NP;Bitume;3620.0;3620.0;3620.0
2026;AL;050117;l;Piemonte;NP;Bitume;1900.0;1900.0;1900.0
2026;AL;050702;kg;Piemonte;NP;rifiuti contenenti zolfo;600.0;600.0;600.0
2026;AL;060101;kg;Piemonte;P;acido solforico e acido solforoso;286843.0;370539.0;370539.0
2026;AL;060102;kg;Piemonte;P;acido cloridrico;2750.0;2750.0;2750.0
2026;AL;060103;kg;Piemonte;P;acido fluoridrico;65.0;94.0;94.0
2026;AL;060104;kg;Piemonte;P;acido fosforico e fosforoso;2350.0;2350.0;2350.0
2026;AL;060105;kg;Piemonte;P;acido nitrico e acido nitroso;972.0;1657.0;1657.0
2026;AL;060106;kg;Piemonte;P;altri acidi;116846.0;140981.0;141073.0
2026;AL;060106;l;Piemonte;P;altri acidi;19.0;19.0;19.0
2026;AL;060203;kg;Piemonte;P;idrossido di ammonio;;116.0;116.0
2026;AL;060204;kg;Piemonte;P;idrossido di sodio e di potassio;3305.0;3792.0;3803.0
2026;AL;060204;l;Piemonte;P;idrossido di sodio e di potassio;98.0;98.0;98.0
2026;AL;060205;kg;Piemonte;P;altre basi;2649.0;2677.0;2677.0
2026;AL;060313;kg;Piemonte;P;sali e loro soluzioni, contenenti metalli pesanti;13317.0;19217.0;19217.0
2026;AL;060314;kg;Piemonte;NP;sali e loro soluzioni, diversi da quelli di cui alle voci 06 03 11 e 06 03 13;431310.0;640950.0;640950.0
2026;AL;060315;kg;Piemonte;P;ossidi metallici contenenti metalli pesanti;;19540.0;19540.0
2026;AL;060404;kg;Piemonte;P;rifiuti contenenti mercurio;70.0;70.0;70.0
2026;AL;060405;kg;Piemonte;P;rifiuti contenenti altri metalli pesanti;4553.0;5174.0;5767.0
2026;AL;060502;kg;Piemonte;P;fanghi prodotti dal trattamento in loco di effluenti, contenenti sostanze pericolose;159185.0;172205.0;172485.0
2026;AL;060503;kg;Piemonte;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 06 05 02;60020.0;60020.0;60020.0
2026;AL;060704;kg;Piemonte;P;soluzioni ed acidi, ad esempio acido di contatto;580.0;580.0;580.0
2026;AL;061302;kg;Piemonte;P;carbone attivo esaurito (tranne 06 07 02);162451.0;183629.0;184449.0
2026;AL;061303;kg;Piemonte;NP;nerofumo;21360.0;28440.0;28440.0
2026;AL;070101;kg;Piemonte;P;soluzioni acquose di lavaggio e acque madri;2.0;2.0;2.0
2026;AL;070101;l;Piemonte;P;soluzioni acquose di lavaggio e acque madri;1000.0;1000.0;1000.0
2026;AL;070103;kg;Piemonte;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;69.0;104.0;104.0
2026;AL;070104;kg;Piemonte;P;altri solventi organici, soluzioni di lavaggio e acque madri;164589.0;187093.0;187113.0
2026;AL;070107;kg;Piemonte;P;fondi e residui di reazione, alogenati;39920.0;54970.0;54970.0
2026;AL;070108;kg;Piemonte;P;altri fondi e residui di reazione;251170.0;276930.0;324935.0
2026;AL;070110;kg;Piemonte;P;altri residui di filtrazione e assorbenti esauriti;122660.0;127090.0;127090.0
2026;AL;070112;kg;Piemonte;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 01 11;1137810.0;1355570.0;1355570.0
2026;AL;070203;kg;Piemonte;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;10.0;25.0;30.0
2026;AL;070204;kg;Piemonte;P;altri solventi organici, soluzioni di lavaggio e acque madri;34.0;34.0;34.0
2026;AL;070207;kg;Piemonte;P;fondi e residui di reazione, alogenati;299060.0;364600.0;387280.0
2026;AL;070208;kg;Piemonte;P;altri fondi e residui di reazione;29737.0;38619.0;38619.0
2026;AL;070209;kg;Piemonte;P;residui di filtrazione e assorbenti esauriti alogenati;259720.0;321140.0;359420.0
2026;AL;070210;kg;Piemonte;P;altri residui di filtrazione e assorbenti esauriti;2220.0;2220.0;2860.0
2026;AL;070212;kg;Piemonte;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 02 11;1890575.0;2132125.0;2315635.0
2026;AL;070213;kg;Piemonte;NP;rifiuti plastici;1181328.0;1456515.0;1522185.0
2026;AL;070214;kg;Piemonte;P;rifiuti prodotti da additivi, contenenti sostanze pericolose;191300.0;251120.0;251120.0
2026;AL;070215;kg;Piemonte;NP;rifiuti prodotti da additivi, diversi da quelli di cui alla voce 07 02 14;5540.0;6965.0;6965.0
2026;AL;070216;kg;Piemonte;P;rifiuti contenenti siliconi pericolosi;4000.0;4000.0;4000.0
2026;AL;070299;kg;Piemonte;NP;rifiuti non specificati altrimenti;710056.0;876621.0;876621.0
2026;AL;070308;kg;Piemonte;P;altri fondi e residui di reazione;390.0;390.0;390.0
2026;AL;070310;kg;Piemonte;P;altri residui di filtrazione e assorbenti esauriti;3900.0;5580.0;5580.0
2026;AL;070501;l;Piemonte;P;soluzioni acquose di lavaggio e acque madri;30.0;30.0;30.0
2026;AL;070513;kg;Piemonte;P;rifiuti solidi contenenti sostanze pericolose;2005.0;2005.0;2005.0
2026;AL;070601;kg;Piemonte;P;soluzioni acquose di lavaggio e acque madri;5263312.0;6337137.0;6413480.0
2026;AL;070604;kg;Piemonte;P;altri solventi organici, soluzioni di lavaggio e acque madri;102.0;102.0;102.0
2026;AL;070608;kg;Piemonte;P;altri fondi e residui di reazione;695.0;1005.0;1005.0
2026;AL;070611;kg;Piemonte;P;fanghi prodotti dal trattamento in loco di effluenti contenenti sostanze pericolose;7670.0;7670.0;7690.0
2026;AL;070612;kg;Piemonte;NP;fanghi prodotti dal trattamento in loco di effluenti, diversi da quelli di cui alla voce 07 06 11;53716.0;70881.0;74971.0
2026;AL;070701;kg;Piemonte;P;soluzioni acquose di lavaggio e acque madri;2328065.0;3178505.0;3185206.0
2026;AL;070703;kg;Piemonte;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;15748.0;19888.0;20888.0
2026;AL;070704;kg;Piemonte;P;altri solventi organici, soluzioni di lavaggio e acque madri;564671.0;605286.0;620769.0
2026;AL;070704;l;Piemonte;P;altri solventi organici, soluzioni di lavaggio e acque madri;1000.0;1000.0;1000.0
2026;AL;070707;kg;Piemonte;P;fondi e residui di reazione, alogenati;175895.0;215569.0;229101.0
2026;AL;070708;kg;Piemonte;P;altri fondi e residui di reazione;954070.0;1071650.0;1281570.0
2026;AL;070709;kg;Piemonte;P;residui di filtrazione e assorbenti esauriti alogenati;4140.0;4260.0;9980.0
2026;AL;070710;kg;Piemonte;P;altri residui di filtrazione e assorbenti esauriti;15340.0;22930.0;22930.0
2026;AL;070712;kg;Piemonte;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 07 11;1177000.0;1337000.0;1367000.0
2026;AL;080111;kg;Piemonte;P;pitture e vernici di scarto, contenenti solventi organici o altre sostanze pericolose;1248842.0;1558335.0;1558557.0
2026;AL;080112;kg;Piemonte;NP;pitture e vernici di scarto, diverse da quelle di cui alla voce 08 01 11;146666.0;180836.0;185836.0
2026;AL;080113;kg;Piemonte;P;fanghi prodotti da pitture e vernici, contenenti solventi organici o altre sostanze pericolose;1177.0;1177.0;1177.0
2026;AL;080114;kg;Piemonte;NP;fanghi prodotti da pitture e vernici, diversi da quelli di cui alla voce 08 01 13;115410.0;143310.0;143310.0
2026;AL;080115;kg;Piemonte;P;fanghi acquosi contenenti pitture e vernici, contenenti solventi organici o altre sostanze pericolose;16.0;16.0;16.0
2026;AL;080116;kg;Piemonte;NP;fanghi acquosi contenenti pitture e vernici, diversi da quelli di cui alla voce 08 01 15;7555.0;7725.0;7725.0
2026;AL;080117;kg;Piemonte;P;fanghi prodotti dalla rimozione di pitture e vernici, contenenti solventi organici o altre sostanze pericolose;4809.0;4812.0;4812.0
2026;AL;080119;kg;Piemonte;P;sospensioni acquose contenenti pitture e vernici, contenenti solventi organici o altre sostanze pericolose;68904.0;71278.0;71278.0
2026;AL;080120;kg;Piemonte;NP;sospensioni acquose contenenti pitture e vernici, diverse da quelle di cui alla voce 08 01 19;410040.0;636260.0;636260.0
2026;AL;080121;kg;Piemonte;P;residui di pittura o di sverniciatori;1508.0;1904.0;1936.0
2026;AL;080201;kg;Piemonte;NP;polveri di scarti di rivestimenti;17398.0;18073.0;18348.0
2026;AL;080308;kg;Piemonte;NP;rifiuti liquidi acquosi contenenti inchiostro;75450.0;93450.0;93450.0
2026;AL;080308;l;Piemonte;NP;rifiuti liquidi acquosi contenenti inchiostro;700.0;700.0;700.0
2026;AL;080312;kg;Piemonte;P;scarti di inchiostro, contenenti sostanze pericolose;16442.0;18294.0;19014.0
2026;AL;080313;kg;Piemonte;NP;scarti di inchiostro, diversi da quelli di cui alla voce 08 03 12;3.0;6.0;6.0
2026;AL;080314;kg;Piemonte;P;fanghi di inchiostro, contenenti sostanze pericolose;2205.0;2205.0;2205.0
2026;AL;080317;kg;Piemonte;P;toner per stampa esauriti, contenenti sostanze pericolose;1432.0;1652.0;1652.0
2026;AL;080318;kg;Piemonte;NP;toner per stampa esauriti, diversi da quelli di cui alla voce 08 03 17;16576.0;17250.0;17528.0
2026;AL;080409;kg;Piemonte;P;adesivi e sigillanti di scarto, contenenti solventi organici o altre sostanze pericolose;23073.0;23413.0;23516.0
2026;AL;080410;kg;Piemonte;NP;adesivi e sigillanti di scarto, diversi da quelli di cui alla voce 08 04 09;640.0;862.0;862.0
2026;AL;080411;kg;Piemonte;P;fanghi di adesivi e sigillanti, contenenti solventi organici o altre sostanze pericolose;8504.0;9779.0;9779.0
2026;AL;080412;kg;Piemonte;NP;fanghi di adesivi e sigillanti, diversi da quelli di cui alla voce 08 04 11;36.0;76.0;76.0
2026;AL;080415;kg;Piemonte;P;rifiuti liquidi acquosi contenenti adesivi o sigillanti, contenenti solventi organici o altre sostanze pericolose;14078.0;27577.0;27577.0
2026;AL;080416;kg;Piemonte;NP;rifiuti liquidi acquosi contenenti adesivi o sigillanti, diversi da quelli di cui alla voce 08 04 15;49139.0;49139.0;78099.0
2026;AL;080501;kg;Piemonte;P;isocianati di scarto;8320.0;8320.0;8320.0
2026;AL;080501;l;Piemonte;P;isocianati di scarto;100.0;100.0;100.0
2026;AL;090101;kg;Piemonte;P;soluzioni di sviluppo e soluzioni attivanti a base acquosa;390.0;390.0;390.0
2026;AL;090101;l;Piemonte;P;soluzioni di sviluppo e soluzioni attivanti a base acquosa;1000.0;1000.0;1000.0
2026;AL;090102;kg;Piemonte;P;soluzioni di sviluppo per lastre offset a base acquosa;9445.0;11200.0;11230.0
2026;AL;090104;l;Piemonte;P;soluzioni di fissaggio;1000.0;1000.0;1000.0
2026;AL;090105;kg;Piemonte;P;soluzioni di lavaggio e soluzioni di arresto-fissaggio;275.0;320.0;320.0
2026;AL;090107;kg;Piemonte;NP;carta e pellicole per fotografia, contenenti argento o composti dell'argento;598.0;598.0;598.0
2026;AL;100101;kg;Piemonte;NP;ceneri pesanti, scorie e polveri di caldaia (tranne le polveri di caldaia di cui alla voce 10 01 04);2480.0;2480.0;2480.0
2026;AL;100103;kg;Piemonte;NP;ceneri leggere di torba e di legno non trattato;483910.0;528630.0;538090.0
2026;AL;100104;kg;Piemonte;P;ceneri leggere di olio combustibile e polveri di caldaia;50.0;50.0;50.0
2026;AL;100207;kg;Piemonte;P;rifiuti solidi prodotti dal trattamento dei fumi, contenenti sostanze pericolose;5599.0;5599.0;5599.0
2026;AL;100501;kg;Piemonte;NP;scorie della produzione primaria e secondaria;1200.0;1200.0;1200.0
2026;AL;100601;kg;Piemonte;NP;scorie della produzione primaria e secondaria;11925.0;11925.0;11925.0
2026;AL;100603;kg;Piemonte;P;polveri di gas di combustione;495620.0;574030.0;574030.0
2026;AL;100606;kg;Piemonte;P;rifiuti solidi prodotti dal trattamento dei fumi;750.0;750.0;750.0
2026;AL;100701;kg;Piemonte;NP;scorie della produzione primaria e secondaria;88703.0;100266.0;100578.0
2026;AL;100704;kg;Piemonte;NP;altre polveri e particolato;1300.0;1300.0;1300.0
2026;AL;100817;kg;Piemonte;P;fanghi e residui di filtrazione prodotti dal trattamento di fumi, contenenti sostanze pericolose;100.0;100.0;100.0
2026;AL;100908;kg;Piemonte;NP;forme e anime da fonderia utilizzate, diverse da quelle di cui alla voce 10 09 07;848.0;848.0;848.0
2026;AL;100911;kg;Piemonte;P;altri particolati contenenti sostanze pericolose;333.0;423.0;423.0
2026;AL;101003;kg;Piemonte;NP;scorie di fusione;30319.0;34969.0;34969.0
2026;AL;101007;kg;Piemonte;P;forme e anime da fonderia utilizzate, contenenti sostanze pericolose;100.0;100.0;100.0
2026;AL;101008;kg;Piemonte;NP;forme e anime da fonderia utilizzate, diverse da quelle di cui alla voce 10 10 07;311191.0;344298.0;344298.0
2026;AL;101011;kg;Piemonte;P;altri particolati contenenti sostanze pericolose;46300.0;46300.0;46300.0
2026;AL;101103;kg;Piemonte;NP;scarti di materiali in fibra a base di vetro;1250.0;1550.0;1550.0
2026;AL;101201;kg;Piemonte;NP;residui di miscela non sottoposti a trattamento termico;40.0;40.0;40.0
2026;AL;101311;kg;Piemonte;NP;rifiuti della produzione di materiali compositi a base di cemento, diversi da quelli di cui alle voci 10 13 09 e 10 13 10;800000.0;1600000.0;1600000.0
2026;AL;101401;kg;Piemonte;P;rifiuti prodotti dalla depurazione dei fumi, contenenti mercurio;6290.0;6760.0;7060.0
2026;AL;110105;kg;Piemonte;P;acidi di decappaggio;5759820.0;5966064.0;5966064.0
2026;AL;110106;kg;Piemonte;P;acidi non specificati altrimenti;24464.0;33248.0;33248.0
2026;AL;110106;l;Piemonte;P;acidi non specificati altrimenti;17.0;17.0;17.0
2026;AL;110107;kg;Piemonte;P;basi di decappaggio;111969.0;117503.0;117503.0
2026;AL;110107;l;Piemonte;P;basi di decappaggio;5.0;5.0;5.0
2026;AL;110109;kg;Piemonte;P;fanghi e residui di filtrazione, contenenti sostanze pericolose;900.0;900.0;900.0
2026;AL;110110;kg;Piemonte;NP;fanghi e residui di filtrazione, diversi da quelli di cui alla voce 11 01 09;428120.0;464000.0;464000.0
2026;AL;110111;kg;Piemonte;P;soluzioni acquose di lavaggio, contenenti sostanze pericolose;22514.0;22569.0;22569.0
2026;AL;110111;l;Piemonte;P;soluzioni acquose di lavaggio, contenenti sostanze pericolose;13600.0;15100.0;15100.0
2026;AL;110112;kg;Piemonte;NP;soluzioni acquose di lavaggio, diverse da quelle di cui alla voce 11 01 11;1025.0;1025.0;1025.0
2026;AL;110112;l;Piemonte;NP;soluzioni acquose di lavaggio, diverse da quelle di cui alla voce 11 01 11;3000.0;3000.0;3000.0
2026;AL;110113;kg;Piemonte;P;rifiuti di sgrassaggio contenenti sostanze pericolose;3891.0;3901.0;3901.0
2026;AL;110114;kg;Piemonte;NP;rifiuti di sgrassaggio diversi da quelli di cui alla voce 11 01 13;8300.0;8300.0;8300.0
2026;AL;110501;kg;Piemonte;NP;zinco solido;8980.0;8980.0;8980.0
2026;AL;110502;kg;Piemonte;NP;ceneri di zinco;182636.0;192040.0;192040.0
2026;AL;120101;kg;Piemonte;NP;limatura e trucioli di metalli ferrosi;1450162.0;1635527.0;1639976.0
2026;AL;120102;kg;Piemonte;NP;polveri e particolato di metalli ferrosi;3870244.0;4431209.0;4518739.0
2026;AL;120103;kg;Piemonte;NP;limatura e trucioli di metalli non ferrosi;470060.0;487478.0;490916.0
2026;AL;120104;kg;Piemonte;NP;polveri e particolato di metalli non ferrosi;38805.0;43520.0;43520.0
2026;AL;120105;kg;Piemonte;NP;limatura e trucioli di materiali plastici;776429.0;920037.0;920037.0
2026;AL;120106;kg;Piemonte;P;oli minerali per macchinari, contenenti alogeni (eccetto emulsioni e soluzioni);86.0;86.0;86.0
2026;AL;120107;kg;Piemonte;P;oli minerali per macchinari, non contenenti alogeni (eccetto emulsioni e soluzioni);6602.0;6625.0;6625.0
2026;AL;120108;kg;Piemonte;P;emulsioni e soluzioni per macchinari, contenenti alogeni;45.0;45.0;45.0
2026;AL;120109;kg;Piemonte;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;227158.0;264373.0;264375.0
2026;AL;120109;l;Piemonte;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;14655.0;14845.0;14845.0
2026;AL;120110;kg;Piemonte;P;oli sintetici per macchinari;60.0;60.0;60.0
2026;AL;120112;kg;Piemonte;P;cere e grassi esauriti;3199.0;9264.0;9264.0
2026;AL;120113;kg;Piemonte;NP;rifiuti di saldatura;109875.0;120795.0;125795.0
2026;AL;120114;kg;Piemonte;P;fanghi di lavorazione, contenenti sostanze pericolose;3494.0;4784.0;4784.0
2026;AL;120115;kg;Piemonte;NP;fanghi di lavorazione, diversi da quelli di cui alla voce 12 01 14;1060.0;1060.0;1060.0
2026;AL;120116;kg;Piemonte;P;residui di materiale di sabbiatura, contenente sostanze pericolose;37394.0;40581.0;41538.0
2026;AL;120117;kg;Piemonte;NP;residui di materiale di sabbiatura, diversi da quelli di cui alla voce 12 01 16;213924.0;216797.0;217706.0
2026;AL;120118;kg;Piemonte;P;fanghi metallici (fanghi di rettifica, affilatura e lappatura) contenenti oli;29364.0;30014.0;30014.0
2026;AL;120120;kg;Piemonte;P;corpi d'utensile e materiali di rettifica esauriti, contenenti sostanze pericolose;668.0;1127.0;1127.0
2026;AL;120121;kg;Piemonte;NP;corpi d'utensile e materiali di rettifica esauriti, diversi da quelli di cui alla voce 12 01 20;1430.0;1719.0;1723.0
2026;AL;120199;kg;Piemonte;NP;rifiuti non specificati altrimenti;5417289.0;6345664.0;6458104.0
2026;AL;120301;kg;Piemonte;P;soluzioni acquose di lavaggio;109081.0;165612.0;165812.0
2026;AL;120301;l;Piemonte;P;soluzioni acquose di lavaggio;;3000.0;3000.0
2026;AL;130105;kg;Piemonte;P;emulsioni non clorurate;233097.0;268095.0;268205.0
2026;AL;130105;l;Piemonte;P;emulsioni non clorurate;5800.0;5800.0;5800.0
2026;AL;130110;kg;Piemonte;P;oli minerali per circuiti idraulici, non clorurati;20772.0;23934.0;25852.0
2026;AL;130110;l;Piemonte;P;oli minerali per circuiti idraulici, non clorurati;2690.0;3280.0;3280.0
2026;AL;130111;kg;Piemonte;P;oli sintetici per circuiti idraulici;6850.0;7750.0;7750.0
2026;AL;130112;kg;Piemonte;P;oli per circuiti idraulici, facilmente biodegradabili;800.0;800.0;800.0
2026;AL;130113;kg;Piemonte;P;altri oli per circuiti idraulici;14336.0;17976.0;17976.0
2026;AL;130204;kg;Piemonte;P;oli minerali per motori, ingranaggi e lubrificazione, clorurati;1400.0;1400.0;1400.0
2026;AL;130205;kg;Piemonte;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;588220.0;676077.0;692945.0
2026;AL;130205;l;Piemonte;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;45892.0;47009.0;48194.0
2026;AL;130206;kg;Piemonte;P;oli sintetici per motori, ingranaggi e lubrificazione;13451.0;14830.0;14996.0
2026;AL;130206;l;Piemonte;P;oli sintetici per motori, ingranaggi e lubrificazione;40.0;40.0;40.0
2026;AL;130207;kg;Piemonte;P;oli per motori, ingranaggi e lubrificazione, facilmente biodegradabili;50.0;55.0;55.0
2026;AL;130208;kg;Piemonte;P;altri oli per motori, ingranaggi e lubrificazione;15888.0;17908.0;20294.0
