Anno;Provincia produttore;Codice EER;Unita di misura;Regione;Pericoloso;Descrizione EER;Var_2026-09-07;Var_2026-09-15
2026;PU;180103;l;Marche;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;16760.0;1500.0
2026;PU;180104;kg;Marche;NP;rifiuti che non devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni (es. bende, ingessature, lenzuola, indumenti monouso, assorbenti igienici);0.0;0.0
2026;PU;180106;kg;Marche;P;sostanze chimiche pericolose o contenenti sostanze pericolose;8949.0;0.0
2026;PU;180106;l;Marche;P;sostanze chimiche pericolose o contenenti sostanze pericolose;40.0;0.0
2026;PU;180107;kg;Marche;NP;sostanze chimiche diverse da quelle di cui alla voce 18 01 06;2333.0;0.0
2026;PU;180107;l;Marche;NP;sostanze chimiche diverse da quelle di cui alla voce 18 01 06;4620.0;0.0
2026;PU;180108;kg;Marche;P;medicinali citotossici e citostatici;2431.0;0.0
2026;PU;180109;kg;Marche;NP;medicinali diversi da quelli di cui alla voce 18 01 08;13.0;0.0
2026;PU;180110;kg;Marche;P;rifiuti di amalgama prodotti da interventi odontoiatrici;0.0;0.0
2026;PU;180202;kg;Marche;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;746.0;9.0
2026;PU;180203;kg;Marche;NP;rifiuti che non devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;4.0;0.0
2026;PU;180205;kg;Marche;P;sostanze chimiche pericolose o contenenti sostanze pericolose;0.0;0.0
2026;PU;180207;kg;Marche;P;medicinali citotossici e citostatici;3.0;0.0
2026;PU;180208;kg;Marche;NP;medicinali diversi da quelli di cui alla voce 18 02 07;0.0;0.0
2026;PU;190102;kg;Marche;NP;materiali ferrosi estratti da ceneri pesanti;215.0;0.0
2026;PU;190114;kg;Marche;NP;ceneri leggere, diverse da quelle di cui alla voce 19 01 13;0.0;0.0
2026;PU;190115;kg;Marche;P;polveri di caldaia, contenenti sostanze pericolose;0.0;0.0
2026;PU;190199;kg;Marche;NP;rifiuti non specificati altrimenti;180.0;0.0
2026;PU;190203;kg;Marche;NP;rifiuti premiscelati composti esclusivamente da rifiuti non pericolosi;333240.0;0.0
2026;PU;190204;kg;Marche;P;Rifiuti premiscelati contenenti almeno un rifiuto pericoloso;0.0;0.0
2026;PU;190205;kg;Marche;P;fanghi prodotti da trattamenti chimico-fisici, contenenti sostanze pericolose;0.0;0.0
2026;PU;190206;kg;Marche;NP;fanghi prodotti da trattamenti chimico-fisici, diversi da quelli di cui alla voce 19 02 05;101100.0;0.0
2026;PU;190207;kg;Marche;P;oli e concentrati prodotti da processi di separazione;11410.0;0.0
2026;PU;190299;kg;Marche;NP;rifiuti non specificati altrimenti;1233730.0;0.0
2026;PU;190501;kg;Marche;NP;parte di rifiuti urbani e simili non compostata;1028150.0;128450.0
2026;PU;190503;kg;Marche;NP;compost fuori specifica;809790.0;139400.0
2026;PU;190699;kg;Marche;NP;rifiuti non specificati altrimenti;806436.0;228612.0
2026;PU;190703;kg;Marche;NP;percolato di discarica, diverso da quello di cui alla voce 19 07 02;212790.0;210360.0
2026;PU;190801;kg;Marche;NP;Residui di vagliatura;94670.0;89920.0
2026;PU;190802;kg;Marche;NP;rifiuti da dissabbiamento;0.0;0.0
2026;PU;190805;kg;Marche;NP;fanghi prodotti dal trattamento delle acque reflue urbane;1438670.0;254000.0
2026;PU;190807;kg;Marche;P;soluzioni e fanghi di rigenerazione degli scambiatori di ioni;15000.0;0.0
2026;PU;190809;kg;Marche;NP;miscele di oli e grassi prodotte dalla separazione olio/acqua, contenenti esclusivamente oli e grassi commestibili;0.0;0.0
2026;PU;190812;kg;Marche;NP;fanghi prodotti dal trattamento biologico di acque reflue industriali, diversi da quelli di cui alla voce 19 08 11;0.0;0.0
2026;PU;190813;kg;Marche;P;fanghi contenenti sostanze pericolose prodotti da altri trattamenti di acque reflue industriali;3.0;0.0
2026;PU;190814;kg;Marche;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;3500.0;0.0
2026;PU;190901;kg;Marche;NP;rifiuti solidi prodotti dai processi di filtrazione e vaglio primari;0.0;0.0
2026;PU;190902;kg;Marche;NP;fanghi prodotti dai processi di chiarificazione dell'acqua;0.0;0.0
2026;PU;190904;kg;Marche;NP;carbone attivo esaurito;1133.0;0.0
2026;PU;190905;kg;Marche;NP;resine a scambio ionico saturate o esaurite;56.0;0.0
2026;PU;190905;l;Marche;NP;resine a scambio ionico saturate o esaurite;0.0;0.0
2026;PU;190906;kg;Marche;NP;soluzioni e fanghi di rigenerazione delle resine a scambio ionico;0.0;0.0
2026;PU;191202;kg;Marche;NP;metalli ferrosi;2405397.0;39800.0
2026;PU;191203;kg;Marche;NP;metalli non ferrosi;627877.0;32397.0
2026;PU;191204;kg;Marche;NP;plastica e gomma;466361.0;22350.0
2026;PU;191205;kg;Marche;NP;vetro;192590.0;76743.0
2026;PU;191207;kg;Marche;NP;legno diverso da quello di cui alla voce 19 12 06;2114660.0;68860.0
2026;PU;191209;kg;Marche;NP;minerali (ad esempio sabbia, rocce);0.0;0.0
2026;PU;191211;kg;Marche;P;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, contenenti sostanze pericolose;17000.0;870.0
2026;PU;191212;kg;Marche;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;7627931.0;862850.0
2026;PU;191308;kg;Marche;NP;rifiuti liquidi acquosi e rifiuti concentrati acquosi prodotti dalle operazioni di risanamento delle acque di falda, diversi da quelli di cui alla voce 19 13 07;14200.0;0.0
2026;PU;191308;l;Marche;NP;rifiuti liquidi acquosi e rifiuti concentrati acquosi prodotti dalle operazioni di risanamento delle acque di falda, diversi da quelli di cui alla voce 19 13 07;1620.0;0.0
2026;PU;200101;kg;Marche;NP;carta e cartone;63940.0;1500.0
2026;PU;200102;kg;Marche;NP;vetro;8270.0;3580.0
2026;PU;200108;kg;Marche;NP;rifiuti biodegradabili di cucine e mense;2560.0;0.0
2026;PU;200110;kg;Marche;NP;abbigliamento;0.0;0.0
2026;PU;200111;kg;Marche;NP;prodotti tessili;120.0;0.0
2026;PU;200121;kg;Marche;P;tubi fluorescenti ed altri rifiuti contenenti mercurio;236.0;100.0
2026;PU;200123;kg;Marche;P;apparecchiature fuori uso contenenti clorofluorocarburi;0.0;0.0
2026;PU;200125;kg;Marche;NP;oli e grassi commestibili;1965.0;0.0
2026;PU;200125;l;Marche;NP;oli e grassi commestibili;0.0;100.0
2026;PU;200132;kg;Marche;NP;medicinali diversi da quelli di cui alla voce 20 01 31;0.0;0.0
2026;PU;200133;kg;Marche;P;batterie e accumulatori di cui alle voci 16 06 01, 16 06 02 e 16 06 03, nonché batterie e accumulatori non suddivisi contenenti tali batterie;0.0;0.0
2026;PU;200135;kg;Marche;P;apparecchiature elettriche ed elettroniche fuori uso, diverse da quelle di cui alla voce 20 01 21 e 20 01 23, contenenti componenti pericolosi (2);3400.0;0.0
2026;PU;200136;kg;Marche;NP;apparecchiature elettriche ed elettroniche fuori uso, diverse da quelle di cui alle voci 20 01 21, 20 01 23 e 20 01 35;4470.0;2000.0
2026;PU;200138;kg;Marche;NP;legno diverso da quello di cui alla voce 20 01 37;4050.0;140.0
2026;PU;200139;kg;Marche;NP;plastica;0.0;0.0
2026;PU;200140;kg;Marche;NP;metalli;6066.0;0.0
2026;PU;200199;kg;Marche;NP;altre frazioni non specificate altrimenti;10.0;0.0
2026;PU;200201;kg;Marche;NP;rifiuti biodegradabili;78600.0;14860.0
2026;PU;200201;l;Marche;NP;rifiuti biodegradabili;3550.0;0.0
2026;PU;200301;kg;Marche;NP;rifiuti urbani non differenziati;1640.0;0.0
2026;PU;200303;kg;Marche;NP;residui della pulizia stradale;0.0;0.0
2026;PU;200304;kg;Marche;NP;fanghi delle fosse settiche;0.0;0.0
2026;PU;200304;l;Marche;NP;fanghi delle fosse settiche;8350.0;0.0
2026;PU;200306;kg;Marche;NP;rifiuti della pulizia delle fognature;32000.0;20910.0
2026;PU;200307;kg;Marche;NP;rifiuti ingombranti;8550.0;0.0
2026;PU;200399;kg;Marche;NP;rifiuti urbani non specificati altrimenti;0.0;0.0
2026;PV;010306;l;Lombardia;NP;sterili diversi da quelli di cui alle voci 01 03 04 e 01 03 05;50.0;0.0
2026;PV;010413;kg;Lombardia;NP;rifiuti prodotti dal taglio e dalla segagione della pietra, diversi da quelli di cui alla voce 01 04 07;40.0;0.0
2026;PV;010504;kg;Lombardia;NP;fanghi e rifiuti di perforazione di pozzi per acque dolci;0.0;0.0
2026;PV;020101;kg;Lombardia;NP;fanghi da operazioni di lavaggio e pulizia;123080.0;0.0
2026;PV;020104;kg;Lombardia;NP;rifiuti plastici (ad esclusione degli imballaggi);2180.0;0.0
2026;PV;020106;kg;Lombardia;NP;feci animali, urine e letame (comprese le lettiere usate), effluenti, raccolti separatamente e trattati fuori sito;0.0;0.0
2026;PV;020107;kg;Lombardia;NP;rifiuti derivanti dalla silvicoltura;0.0;3000.0
2026;PV;020108;kg;Lombardia;P;rifiuti agrochimici contenenti sostanze pericolose;0.0;0.0
2026;PV;020110;kg;Lombardia;NP;rifiuti metallici;0.0;0.0
2026;PV;020201;kg;Lombardia;NP;fanghi da operazioni di lavaggio e pulizia;32820.0;0.0
2026;PV;020203;kg;Lombardia;NP;scarti inutilizzabili per il consumo o la trasformazione;0.0;0.0
2026;PV;020204;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;13000.0;13000.0
2026;PV;020301;kg;Lombardia;NP;fanghi prodotti da operazioni di lavaggio, pulizia, sbucciatura, centrifugazione e separazione;30040.0;25760.0
2026;PV;020303;kg;Lombardia;NP;rifiuti prodotti dall'estrazione tramite solvente;94020.0;6060.0
2026;PV;020304;kg;Lombardia;NP;scarti inutilizzabili per il consumo o la trasformazione;171403.0;84770.0
2026;PV;020305;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;666680.0;182390.0
2026;PV;020399;kg;Lombardia;NP;rifiuti non specificati altrimenti;14800.0;5500.0
2026;PV;020501;kg;Lombardia;NP;scarti inutilizzabili per il consumo o la trasformazione;3000.0;0.0
2026;PV;020502;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;1010910.0;0.0
2026;PV;020601;kg;Lombardia;NP;scarti inutilizzabili per il consumo o la trasformazione;0.0;0.0
2026;PV;020603;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;231540.0;91420.0
2026;PV;020704;kg;Lombardia;NP;scarti inutilizzabili per il consumo o la trasformazione;0.0;0.0
2026;PV;020705;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;0.0;0.0
2026;PV;030101;kg;Lombardia;NP;scarti di corteccia e sughero;0.0;0.0
2026;PV;030104;kg;Lombardia;P;segatura, trucioli, residui di taglio, legno, pannelli di truciolare e piallacci contenenti sostanze pericolose;5130.0;0.0
2026;PV;030105;kg;Lombardia;NP;segatura, trucioli, residui di taglio, legno, pannelli di truciolare e piallacci diversi da quelli di cui alla voce 03 01 04;389230.0;78010.0
2026;PV;030201;kg;Lombardia;P;preservanti del legno contenenti composti organici non alogenati;0.0;0.0
2026;PV;030205;kg;Lombardia;P;altri prodotti per i trattamenti conservativi del legno contenenti sostanze pericolose;0.0;0.0
2026;PV;030310;kg;Lombardia;NP;scarti di fibre e fanghi contenenti fibre, riempitivi e prodotti di rivestimento generati dai processi di separazione meccanica;294500.0;0.0
2026;PV;030311;kg;Lombardia;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 03 03 10;1996450.0;0.0
2026;PV;040106;kg;Lombardia;NP;fanghi, prodotti in particolare dal trattamento in loco degli effluenti, contenenti cromo;2850.0;0.0
2026;PV;040107;kg;Lombardia;NP;fanghi, prodotti in particolare dal trattamento in loco degli effluenti, non contenenti cromo;396820.0;0.0
2026;PV;040108;kg;Lombardia;NP;rifiuti di cuoio conciato (scarti, cascami, ritagli, polveri di lucidatura) contenenti cromo;2980.0;40.0
2026;PV;040109;kg;Lombardia;NP;rifiuti delle operazioni di confezionamento e finitura;25360.0;5550.0
2026;PV;040209;kg;Lombardia;NP;rifiuti da materiali compositi (fibre impregnate, elastomeri, plastomeri);16680.0;0.0
2026;PV;040214;kg;Lombardia;P;rifiuti provenienti da operazioni di finitura, contenenti solventi organici;0.0;0.0
2026;PV;040215;kg;Lombardia;NP;rifiuti da operazioni di finitura, diversi da quelli di cui alla voce 04 02 14;150000.0;0.0
2026;PV;040220;kg;Lombardia;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 04 02 19;11200.0;0.0
2026;PV;040222;kg;Lombardia;NP;rifiuti da fibre tessili lavorate;45940.0;0.0
2026;PV;050103;kg;Lombardia;P;morchie da fondi di serbatoi;850.0;114030.0
2026;PV;050106;kg;Lombardia;P;fanghi oleosi prodotti dalla manutenzione di impianti e apparecchiature;47470.0;74890.0
2026;PV;050109;kg;Lombardia;P;fanghi prodotti dal trattamento in loco degli effluenti, contenenti sostanze pericolose;427520.0;556350.0
2026;PV;050110;kg;Lombardia;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 05 01 09;680630.0;686890.0
2026;PV;050117;kg;Lombardia;NP;Bitume;0.0;0.0
2026;PV;060101;kg;Lombardia;P;acido solforico e acido solforoso;101.0;0.0
2026;PV;060102;kg;Lombardia;P;acido cloridrico;0.0;0.0
2026;PV;060106;kg;Lombardia;P;altri acidi;2800.0;201.0
2026;PV;060106;l;Lombardia;P;altri acidi;1210.0;0.0
2026;PV;060204;kg;Lombardia;P;idrossido di sodio e di potassio;1.0;0.0
2026;PV;060313;kg;Lombardia;P;sali e loro soluzioni, contenenti metalli pesanti;1157.0;0.0
2026;PV;060313;l;Lombardia;P;sali e loro soluzioni, contenenti metalli pesanti;0.0;0.0
2026;PV;060314;kg;Lombardia;NP;sali e loro soluzioni, diversi da quelli di cui alle voci 06 03 11 e 06 03 13;90.0;0.0
2026;PV;060315;kg;Lombardia;P;ossidi metallici contenenti metalli pesanti;0.0;0.0
2026;PV;060404;kg;Lombardia;P;rifiuti contenenti mercurio;0.0;0.0
2026;PV;060405;kg;Lombardia;P;rifiuti contenenti altri metalli pesanti;24100.0;0.0
2026;PV;060502;kg;Lombardia;P;fanghi prodotti dal trattamento in loco di effluenti, contenenti sostanze pericolose;23750.0;0.0
2026;PV;060503;kg;Lombardia;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 06 05 02;50.0;50.0
2026;PV;060603;kg;Lombardia;NP;rifiuti contenenti solfuri, diversi da quelli di cui alla voce 06 06 02;300.0;0.0
2026;PV;061301;kg;Lombardia;P;prodotti fitosanitari, agenti conservativi del legno ed altri biocidi inorganici;200.0;0.0
2026;PV;061302;kg;Lombardia;P;carbone attivo esaurito (tranne 06 07 02);20.0;0.0
2026;PV;070101;kg;Lombardia;P;soluzioni acquose di lavaggio e acque madri;1575540.0;251930.0
2026;PV;070101;l;Lombardia;P;soluzioni acquose di lavaggio e acque madri;70.0;0.0
2026;PV;070104;kg;Lombardia;P;altri solventi organici, soluzioni di lavaggio e acque madri;67232.0;4242.0
2026;PV;070107;kg;Lombardia;P;fondi e residui di reazione, alogenati;0.0;20950.0
2026;PV;070108;kg;Lombardia;P;altri fondi e residui di reazione;13505.0;5700.0
2026;PV;070110;kg;Lombardia;P;altri residui di filtrazione e assorbenti esauriti;0.0;0.0
2026;PV;070111;kg;Lombardia;P;fanghi prodotti dal trattamento in loco degli effluenti, contenenti sostanze pericolose;0.0;0.0
2026;PV;070112;kg;Lombardia;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 01 11;0.0;0.0
2026;PV;070201;kg;Lombardia;P;soluzioni acquose di lavaggio e acque madri;18111.0;0.0
2026;PV;070201;l;Lombardia;P;soluzioni acquose di lavaggio e acque madri;36000.0;0.0
2026;PV;070204;kg;Lombardia;P;altri solventi organici, soluzioni di lavaggio e acque madri;4320.0;4.0
2026;PV;070208;kg;Lombardia;P;altri fondi e residui di reazione;11668.0;7223.0
2026;PV;070210;kg;Lombardia;P;altri residui di filtrazione e assorbenti esauriti;0.0;259.0
2026;PV;070212;kg;Lombardia;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 02 11;45000.0;22000.0
2026;PV;070213;kg;Lombardia;NP;rifiuti plastici;188843.0;65612.0
2026;PV;070214;kg;Lombardia;P;rifiuti prodotti da additivi, contenenti sostanze pericolose;0.0;418.0
2026;PV;070215;kg;Lombardia;NP;rifiuti prodotti da additivi, diversi da quelli di cui alla voce 07 02 14;0.0;0.0
2026;PV;070299;kg;Lombardia;NP;rifiuti non specificati altrimenti;100.0;0.0
2026;PV;070308;kg;Lombardia;P;altri fondi e residui di reazione;0.0;0.0
2026;PV;070310;kg;Lombardia;P;altri residui di filtrazione e assorbenti esauriti;0.0;0.0
2026;PV;070413;kg;Lombardia;P;rifiuti solidi contenenti sostanze pericolose;0.0;0.0
2026;PV;070501;kg;Lombardia;P;soluzioni acquose di lavaggio e acque madri;242902.0;193720.0
2026;PV;070503;kg;Lombardia;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;53332.0;51820.0
2026;PV;070503;l;Lombardia;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;0.0;0.0
2026;PV;070504;kg;Lombardia;P;altri solventi organici, soluzioni di lavaggio e acque madri;98916.0;147920.0
2026;PV;070508;kg;Lombardia;P;altri fondi e residui di reazione;33457.0;0.0
2026;PV;070510;kg;Lombardia;P;altri residui di filtrazione e assorbenti esauriti;0.0;50.0
2026;PV;070511;kg;Lombardia;P;fanghi prodotti dal trattamento in loco degli effluenti, contenenti sostanze pericolose;12190.0;1210.0
2026;PV;070512;kg;Lombardia;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 05 11;13020.0;0.0
2026;PV;070513;kg;Lombardia;P;rifiuti solidi contenenti sostanze pericolose;14644.0;7246.0
2026;PV;070514;kg;Lombardia;NP;rifiuti solidi diversi da quelli di cui alla voce 07 05 13;13160.0;0.0
2026;PV;070601;kg;Lombardia;P;soluzioni acquose di lavaggio e acque madri;26216.0;0.0
2026;PV;070601;l;Lombardia;P;soluzioni acquose di lavaggio e acque madri;0.0;0.0
2026;PV;070604;kg;Lombardia;P;altri solventi organici, soluzioni di lavaggio e acque madri;0.0;0.0
2026;PV;070608;kg;Lombardia;P;altri fondi e residui di reazione;3448.0;0.0
2026;PV;070611;kg;Lombardia;P;fanghi prodotti dal trattamento in loco di effluenti contenenti sostanze pericolose;0.0;390.0
2026;PV;070612;kg;Lombardia;NP;fanghi prodotti dal trattamento in loco di effluenti, diversi da quelli di cui alla voce 07 06 11;74830.0;7120.0
2026;PV;070701;kg;Lombardia;P;soluzioni acquose di lavaggio e acque madri;1177062.0;0.0
2026;PV;070703;kg;Lombardia;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;128.0;0.0
2026;PV;070704;kg;Lombardia;P;altri solventi organici, soluzioni di lavaggio e acque madri;54081.0;27.0
2026;PV;070704;l;Lombardia;P;altri solventi organici, soluzioni di lavaggio e acque madri;0.0;0.0
2026;PV;070708;kg;Lombardia;P;altri fondi e residui di reazione;52195.0;0.0
2026;PV;070710;kg;Lombardia;P;altri residui di filtrazione e assorbenti esauriti;5291.0;0.0
2026;PV;070712;kg;Lombardia;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 07 11;172000.0;0.0
2026;PV;080111;kg;Lombardia;P;pitture e vernici di scarto, contenenti solventi organici o altre sostanze pericolose;45043.0;5830.0
2026;PV;080112;kg;Lombardia;NP;pitture e vernici di scarto, diverse da quelle di cui alla voce 08 01 11;13929.0;500.0
2026;PV;080113;kg;Lombardia;P;fanghi prodotti da pitture e vernici, contenenti solventi organici o altre sostanze pericolose;15.0;0.0
2026;PV;080114;kg;Lombardia;NP;fanghi prodotti da pitture e vernici, diversi da quelli di cui alla voce 08 01 13;2071.0;0.0
2026;PV;080115;kg;Lombardia;P;fanghi acquosi contenenti pitture e vernici, contenenti solventi organici o altre sostanze pericolose;2.0;15.0
2026;PV;080117;kg;Lombardia;P;fanghi prodotti dalla rimozione di pitture e vernici, contenenti solventi organici o altre sostanze pericolose;33.0;0.0
2026;PV;080118;kg;Lombardia;NP;fanghi prodotti dalla rimozione di pitture e vernici, diversi da quelli di cui alla voce 08 01 17;0.0;0.0
2026;PV;080119;kg;Lombardia;P;sospensioni acquose contenenti pitture e vernici, contenenti solventi organici o altre sostanze pericolose;42.0;0.0
2026;PV;080120;kg;Lombardia;NP;sospensioni acquose contenenti pitture e vernici, diverse da quelle di cui alla voce 08 01 19;73550.0;5000.0
2026;PV;080121;kg;Lombardia;P;residui di pittura o di sverniciatori;212.0;125.0
2026;PV;080201;kg;Lombardia;NP;polveri di scarti di rivestimenti;399.0;5.0
2026;PV;080308;kg;Lombardia;NP;rifiuti liquidi acquosi contenenti inchiostro;64220.0;0.0
