Anno;Provincia impianto;Codice EER;Attivita a destinazione;Unita di misura;Regione;Pericoloso;Descrizione EER;Tipo operazione;Var_2026-09-07;Var_2026-09-15
2026;PU;060503;D9;kg;Marche;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 06 05 02;D;0.0;0.0
2026;PU;070213;R13;kg;Marche;NP;rifiuti plastici;R;56900.0;0.0
2026;PU;070213;R3;kg;Marche;NP;rifiuti plastici;R;18745.0;0.0
2026;PU;070301;D9;kg;Marche;P;soluzioni acquose di lavaggio e acque madri;D;0.0;0.0
2026;PU;070601;D9;kg;Marche;P;soluzioni acquose di lavaggio e acque madri;D;19690.0;0.0
2026;PU;070612;D9;kg;Marche;NP;fanghi prodotti dal trattamento in loco di effluenti, diversi da quelli di cui alla voce 07 06 11;D;1050.0;0.0
2026;PU;080111;R2;kg;Marche;P;pitture e vernici di scarto, contenenti solventi organici o altre sostanze pericolose;R;3200.0;0.0
2026;PU;080112;D9;kg;Marche;NP;pitture e vernici di scarto, diverse da quelle di cui alla voce 08 01 11;D;9120.0;0.0
2026;PU;080116;D9;kg;Marche;NP;fanghi acquosi contenenti pitture e vernici, diversi da quelli di cui alla voce 08 01 15;D;165540.0;0.0
2026;PU;080120;D9;kg;Marche;NP;sospensioni acquose contenenti pitture e vernici, diverse da quelle di cui alla voce 08 01 19;D;226090.0;0.0
2026;PU;080308;D9;kg;Marche;NP;rifiuti liquidi acquosi contenenti inchiostro;D;42560.0;0.0
2026;PU;080414;D9;kg;Marche;NP;fanghi acquosi contenenti adesivi o sigillanti, diversi da quelli di cui alla voce 08 04 13;D;0.0;0.0
2026;PU;080415;D9;kg;Marche;P;rifiuti liquidi acquosi contenenti adesivi o sigillanti, contenenti solventi organici o altre sostanze pericolose;D;3400.0;0.0
2026;PU;080416;D9;kg;Marche;NP;rifiuti liquidi acquosi contenenti adesivi o sigillanti, diversi da quelli di cui alla voce 08 04 15;D;130090.0;0.0
2026;PU;090101;D9;kg;Marche;P;soluzioni di sviluppo e soluzioni attivanti a base acquosa;D;0.0;0.0
2026;PU;090102;D9;kg;Marche;P;soluzioni di sviluppo per lastre offset a base acquosa;D;0.0;0.0
2026;PU;090105;D9;kg;Marche;P;soluzioni di lavaggio e soluzioni di arresto-fissaggio;D;0.0;0.0
2026;PU;100316;R4;kg;Marche;NP;schiumature diverse da quelle di cui alla voce 10 03 15;R;912338.0;0.0
2026;PU;101112;;kg;Marche;NP;rifiuti di vetro diversi da quelli di cui alla voce 10 11 11;;0.0;0.0
2026;PU;101112;R5;kg;Marche;NP;rifiuti di vetro diversi da quelli di cui alla voce 10 11 11;R;0.0;0.0
2026;PU;110105;D9;kg;Marche;P;acidi di decappaggio;D;57860.0;0.0
2026;PU;110107;D9;kg;Marche;P;basi di decappaggio;D;0.0;0.0
2026;PU;110111;D9;kg;Marche;P;soluzioni acquose di lavaggio, contenenti sostanze pericolose;D;22920.0;0.0
2026;PU;110112;D9;kg;Marche;NP;soluzioni acquose di lavaggio, diverse da quelle di cui alla voce 11 01 11;D;49990.0;0.0
2026;PU;110113;D9;kg;Marche;P;rifiuti di sgrassaggio contenenti sostanze pericolose;D;6790.0;0.0
2026;PU;110114;D9;kg;Marche;NP;rifiuti di sgrassaggio diversi da quelli di cui alla voce 11 01 13;D;29950.0;0.0
2026;PU;110115;D9;kg;Marche;P;eluati e fanghi di sistemi a membrana o sistemi a scambio ionico, contenenti sostanze pericolose;D;0.0;0.0
2026;PU;110502;R4;kg;Marche;NP;ceneri di zinco;R;0.0;53720.0
2026;PU;120101;R12;kg;Marche;NP;limatura e trucioli di metalli ferrosi;R;0.0;0.0
2026;PU;120101;R4;kg;Marche;NP;limatura e trucioli di metalli ferrosi;R;85930.0;0.0
2026;PU;120102;R12;kg;Marche;NP;polveri e particolato di metalli ferrosi;R;14980.0;0.0
2026;PU;120102;R13;kg;Marche;NP;polveri e particolato di metalli ferrosi;R;40.0;0.0
2026;PU;120102;R4;kg;Marche;NP;polveri e particolato di metalli ferrosi;R;1552744.0;0.0
2026;PU;120103;R12;kg;Marche;NP;limatura e trucioli di metalli non ferrosi;R;3350.0;0.0
2026;PU;120103;R13;kg;Marche;NP;limatura e trucioli di metalli non ferrosi;R;0.0;0.0
2026;PU;120103;R4;kg;Marche;NP;limatura e trucioli di metalli non ferrosi;R;222027.0;0.0
2026;PU;120104;R12;kg;Marche;NP;polveri e particolato di metalli non ferrosi;R;6620.0;0.0
2026;PU;120104;R13;kg;Marche;NP;polveri e particolato di metalli non ferrosi;R;0.0;0.0
2026;PU;120104;R4;kg;Marche;NP;polveri e particolato di metalli non ferrosi;R;155946.0;0.0
2026;PU;120105;R13;kg;Marche;NP;limatura e trucioli di materiali plastici;R;6670.0;0.0
2026;PU;120105;R3;kg;Marche;NP;limatura e trucioli di materiali plastici;R;950.0;0.0
2026;PU;120107;R13;kg;Marche;P;oli minerali per macchinari, non contenenti alogeni (eccetto emulsioni e soluzioni);R;0.0;0.0
2026;PU;120108;D15;kg;Marche;P;emulsioni e soluzioni per macchinari, contenenti alogeni;D;0.0;0.0
2026;PU;120109;D15;kg;Marche;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;D;12950.0;0.0
2026;PU;120109;D9;kg;Marche;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;D;68240.0;0.0
2026;PU;120109;R13;kg;Marche;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;R;32060.0;0.0
2026;PU;120115;D9;kg;Marche;NP;fanghi di lavorazione, diversi da quelli di cui alla voce 12 01 14;D;27040.0;0.0
2026;PU;120199;R12;kg;Marche;NP;rifiuti non specificati altrimenti;R;52222.0;0.0
2026;PU;120199;R13;kg;Marche;NP;rifiuti non specificati altrimenti;R;0.0;0.0
2026;PU;120199;R4;kg;Marche;NP;rifiuti non specificati altrimenti;R;1451110.0;0.0
2026;PU;120301;D9;kg;Marche;P;soluzioni acquose di lavaggio;D;24540.0;0.0
2026;PU;130105;D15;kg;Marche;P;emulsioni non clorurate;D;0.0;0.0
2026;PU;130105;D9;kg;Marche;P;emulsioni non clorurate;D;9970.0;0.0
2026;PU;130110;R13;kg;Marche;P;oli minerali per circuiti idraulici, non clorurati;R;0.0;0.0
2026;PU;130113;R13;kg;Marche;P;altri oli per circuiti idraulici;R;0.0;0.0
2026;PU;130204;R13;kg;Marche;P;oli minerali per motori, ingranaggi e lubrificazione, clorurati;R;0.0;0.0
2026;PU;130205;R13;kg;Marche;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;R;9503.0;0.0
2026;PU;130206;R13;kg;Marche;P;oli sintetici per motori, ingranaggi e lubrificazione;R;0.0;0.0
2026;PU;130208;R13;kg;Marche;P;altri oli per motori, ingranaggi e lubrificazione;R;4460.0;0.0
2026;PU;130307;R13;kg;Marche;P;oli minerali isolanti e termoconduttori non clorurati;R;0.0;0.0
2026;PU;130308;R13;kg;Marche;P;oli sintetici isolanti e oli termoconduttori;R;0.0;0.0
2026;PU;130310;R13;kg;Marche;P;altri oli isolanti e oli termoconduttori;R;0.0;0.0
2026;PU;130502;D9;kg;Marche;P;fanghi di prodotti di separazione olio/acqua;D;0.0;0.0
2026;PU;130507;D9;kg;Marche;P;acque oleose prodotte da separatori olio/acqua;D;0.0;0.0
2026;PU;130802;D9;kg;Marche;P;altre emulsioni;D;13800.0;0.0
2026;PU;140601;R13;kg;Marche;P;clorofluorocarburi, HCFC, HFC;R;0.0;0.0
2026;PU;140603;R2;kg;Marche;P;altri solventi e miscele di solventi;R;16245.0;0.0
2026;PU;150101;R13;kg;Marche;NP;imballaggi di carta e cartone;R;471390.0;0.0
2026;PU;150101;R3;kg;Marche;NP;imballaggi di carta e cartone;R;2792140.0;62080.0
2026;PU;150102;R13;kg;Marche;NP;imballaggi di plastica;R;353000.0;0.0
2026;PU;150102;R3;kg;Marche;NP;imballaggi di plastica;R;665238.0;20000.0
2026;PU;150103;R12;kg;Marche;NP;imballaggi in legno;R;4860.0;0.0
2026;PU;150103;R13;kg;Marche;NP;imballaggi in legno;R;177200.0;0.0
2026;PU;150103;R3;kg;Marche;NP;imballaggi in legno;R;352790.0;0.0
2026;PU;150104;R12;kg;Marche;NP;imballaggi metallici;R;18680.0;0.0
2026;PU;150104;R13;kg;Marche;NP;imballaggi metallici;R;0.0;0.0
2026;PU;150104;R4;kg;Marche;NP;imballaggi metallici;R;201833.0;0.0
2026;PU;150105;R13;kg;Marche;NP;imballaggi compositi;R;600.0;0.0
2026;PU;150105;R3;kg;Marche;NP;imballaggi compositi;R;0.0;0.0
2026;PU;150106;R13;kg;Marche;NP;imballaggi in materiali misti;R;363100.0;0.0
2026;PU;150106;R3;kg;Marche;NP;imballaggi in materiali misti;R;1357720.0;94010.0
2026;PU;150107;R13;kg;Marche;NP;imballaggi di vetro;R;0.0;0.0
2026;PU;150203;D1;kg;Marche;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;D;0.0;0.0
2026;PU;160103;R13;kg;Marche;NP;pneumatici fuori uso;R;0.0;0.0
2026;PU;160104;R13;kg;Marche;P;veicoli fuori uso;R;284019.0;0.0
2026;PU;160104;R4;kg;Marche;P;veicoli fuori uso;R;299095.0;0.0
2026;PU;160106;R12;kg;Marche;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R;0.0;0.0
2026;PU;160106;R13;kg;Marche;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R;17201.0;6287.0
2026;PU;160106;R4;kg;Marche;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R;98884.0;0.0
2026;PU;160112;R4;kg;Marche;NP;pastiglie per freni, diverse da quelle di cui alla voce 16 01 11;R;1237.0;0.0
2026;PU;160114;R13;kg;Marche;P;liquidi antigelo contenenti sostanze pericolose;R;0.0;0.0
2026;PU;160117;R12;kg;Marche;NP;metalli ferrosi;R;45010.0;0.0
2026;PU;160117;R13;kg;Marche;NP;metalli ferrosi;R;0.0;0.0
2026;PU;160117;R4;kg;Marche;NP;metalli ferrosi;R;70950.0;0.0
2026;PU;160118;R12;kg;Marche;NP;metalli non ferrosi;R;205.0;0.0
2026;PU;160118;R13;kg;Marche;NP;metalli non ferrosi;R;0.0;0.0
2026;PU;160118;R4;kg;Marche;NP;metalli non ferrosi;R;0.0;0.0
2026;PU;160119;R13;kg;Marche;NP;plastica;R;3100.0;0.0
2026;PU;160122;R13;kg;Marche;NP;componenti non specificati altrimenti;R;4080.0;0.0
2026;PU;160122;R4;kg;Marche;NP;componenti non specificati altrimenti;R;24980.0;0.0
2026;PU;160213;R12;kg;Marche;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;R;0.0;0.0
2026;PU;160214;R12;kg;Marche;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R;506609.0;205170.0
2026;PU;160214;R13;kg;Marche;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R;77210.0;22387.0
2026;PU;160214;R4;kg;Marche;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R;55858.0;0.0
2026;PU;160216;R12;kg;Marche;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R;101200.0;29800.0
2026;PU;160216;R13;kg;Marche;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R;0.0;0.0
2026;PU;160216;R4;kg;Marche;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R;4840.0;0.0
2026;PU;160303;D9;kg;Marche;P;rifiuti inorganici contenenti sostanze pericolose;D;670.0;0.0
2026;PU;160304;D9;kg;Marche;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;D;37020.0;0.0
2026;PU;160305;D9;kg;Marche;P;rifiuti organici contenenti sostanze pericolose;D;3490.0;0.0
2026;PU;160306;D9;kg;Marche;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;D;5770.0;0.0
2026;PU;160509;D9;kg;Marche;NP;sostanze chimiche di scarto diverse da quelle di cui alle voci 16 05 06, 16 05 07 e 16 05 08;D;690.0;0.0
2026;PU;160708;D9;kg;Marche;P;rifiuti contenenti oli;D;8290.0;0.0
2026;PU;161001;D9;kg;Marche;P;rifiuti liquidi acquosi, contenenti sostanze pericolose;D;62880.0;0.0
2026;PU;161002;D9;kg;Marche;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;D;547090.0;0.0
2026;PU;170101;R13;kg;Marche;NP;cemento;R;0.0;0.0
2026;PU;170101;R3;kg;Marche;NP;cemento;R;0.0;0.0
2026;PU;170101;R5;kg;Marche;NP;cemento;R;6636160.0;140000.0
2026;PU;170102;R13;kg;Marche;NP;mattoni;R;0.0;0.0
2026;PU;170102;R5;kg;Marche;NP;mattoni;R;1569860.0;0.0
2026;PU;170103;R5;kg;Marche;NP;mattonelle e ceramiche;R;649640.0;30000.0
2026;PU;170107;R5;kg;Marche;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;R;0.0;0.0
2026;PU;170201;R13;kg;Marche;NP;legno;R;20800.0;0.0
2026;PU;170202;R12;kg;Marche;NP;vetro;R;40.0;0.0
2026;PU;170202;R5;kg;Marche;NP;vetro;R;0.0;0.0
2026;PU;170203;R13;kg;Marche;NP;plastica;R;28900.0;0.0
2026;PU;170302;R5;kg;Marche;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R;12682770.0;0.0
2026;PU;170401;R12;kg;Marche;NP;rame, bronzo, ottone;R;15419.0;0.0
2026;PU;170401;R4;kg;Marche;NP;rame, bronzo, ottone;R;0.0;0.0
2026;PU;170402;R12;kg;Marche;NP;alluminio;R;30292.0;0.0
2026;PU;170402;R13;kg;Marche;NP;alluminio;R;27800.0;0.0
2026;PU;170402;R4;kg;Marche;NP;alluminio;R;3012520.0;0.0
2026;PU;170403;R4;kg;Marche;NP;piombo;R;0.0;0.0
2026;PU;170404;R4;kg;Marche;NP;zinco;R;0.0;57640.0
2026;PU;170405;R12;kg;Marche;NP;ferro e acciaio;R;58049.0;0.0
2026;PU;170405;R13;kg;Marche;NP;ferro e acciaio;R;0.0;0.0
2026;PU;170405;R4;kg;Marche;NP;ferro e acciaio;R;636072.0;0.0
2026;PU;170407;R12;kg;Marche;NP;metalli misti;R;82490.0;0.0
2026;PU;170407;R13;kg;Marche;NP;metalli misti;R;0.0;0.0
2026;PU;170407;R4;kg;Marche;NP;metalli misti;R;159221.0;0.0
2026;PU;170411;R12;kg;Marche;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R;0.0;0.0
2026;PU;170411;R13;kg;Marche;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R;0.0;0.0
2026;PU;170504;R5;kg;Marche;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;R;7649360.0;0.0
2026;PU;170604;R4;kg;Marche;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;R;0.0;0.0
2026;PU;170802;R5;kg;Marche;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R;3200.0;0.0
2026;PU;170904;;kg;Marche;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;;0.0;0.0
2026;PU;170904;R13;kg;Marche;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;0.0;0.0
2026;PU;170904;R5;kg;Marche;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;18921675.0;540920.0
2026;PU;180107;D9;kg;Marche;NP;sostanze chimiche diverse da quelle di cui alla voce 18 01 06;D;155025.0;0.0
2026;PU;190204;D9;kg;Marche;P;Rifiuti premiscelati contenenti almeno un rifiuto pericoloso;D;1490.0;0.0
2026;PU;190206;D9;kg;Marche;NP;fanghi prodotti da trattamenti chimico-fisici, diversi da quelli di cui alla voce 19 02 05;D;0.0;0.0
2026;PU;190501;R3;kg;Marche;NP;parte di rifiuti urbani e simili non compostata;R;1088180.0;193170.0
2026;PU;190503;R11;kg;Marche;NP;compost fuori specifica;R;563560.0;91510.0
2026;PU;190699;R1;kg;Marche;NP;rifiuti non specificati altrimenti;R;1365075.0;0.0
2026;PU;190805;D8;kg;Marche;NP;fanghi prodotti dal trattamento delle acque reflue urbane;D;304000.0;44000.0
2026;PU;190807;D9;kg;Marche;P;soluzioni e fanghi di rigenerazione degli scambiatori di ioni;D;8000.0;0.0
2026;PU;190814;D9;kg;Marche;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;D;11980.0;0.0
2026;PU;190906;D9;kg;Marche;NP;soluzioni e fanghi di rigenerazione delle resine a scambio ionico;D;0.0;0.0
2026;PU;191002;R4;kg;Marche;NP;rifiuti di metalli non ferrosi;R;0.0;0.0
2026;PU;191202;R12;kg;Marche;NP;metalli ferrosi;R;111220.0;0.0
2026;PU;191202;R13;kg;Marche;NP;metalli ferrosi;R;19010.0;0.0
2026;PU;191202;R4;kg;Marche;NP;metalli ferrosi;R;1094558.0;0.0
2026;PU;191203;R12;kg;Marche;NP;metalli non ferrosi;R;0.0;0.0
2026;PU;191203;R13;kg;Marche;NP;metalli non ferrosi;R;0.0;0.0
2026;PU;191203;R4;kg;Marche;NP;metalli non ferrosi;R;3890326.0;0.0
2026;PU;191204;R3;kg;Marche;NP;plastica e gomma;R;96000.0;75000.0
2026;PU;191205;R12;kg;Marche;NP;vetro;R;10.0;0.0
2026;PU;191205;R5;kg;Marche;NP;vetro;R;0.0;0.0
2026;PU;191207;R3;kg;Marche;NP;legno diverso da quello di cui alla voce 19 12 06;R;0.0;0.0
2026;PU;191212;D1;kg;Marche;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;D;1326200.0;0.0
2026;PU;191308;D9;kg;Marche;NP;rifiuti liquidi acquosi e rifiuti concentrati acquosi prodotti dalle operazioni di risanamento delle acque di falda, diversi da quelli di cui alla voce 19 13 07;D;42220.0;0.0
2026;PU;200101;R13;kg;Marche;NP;carta e cartone;R;404700.0;0.0
2026;PU;200101;R3;kg;Marche;NP;carta e cartone;R;1506365.0;48880.0
2026;PU;200102;R5;kg;Marche;NP;vetro;R;0.0;0.0
2026;PU;200126;R13;kg;Marche;P;oli e grassi diversi da quelli di cui alla voce 20 01 25;R;1650.0;0.0
2026;PU;200136;R12;kg;Marche;NP;apparecchiature elettriche ed elettroniche fuori uso, diverse da quelle di cui alle voci 20 01 21, 20 01 23 e 20 01 35;R;653379.0;0.0
2026;PU;200136;R13;kg;Marche;NP;apparecchiature elettriche ed elettroniche fuori uso, diverse da quelle di cui alle voci 20 01 21, 20 01 23 e 20 01 35;R;0.0;0.0
2026;PU;200136;R4;kg;Marche;NP;apparecchiature elettriche ed elettroniche fuori uso, diverse da quelle di cui alle voci 20 01 21, 20 01 23 e 20 01 35;R;1111557.0;0.0
2026;PU;200138;R13;kg;Marche;NP;legno diverso da quello di cui alla voce 20 01 37;R;7300.0;0.0
2026;PU;200138;R3;kg;Marche;NP;legno diverso da quello di cui alla voce 20 01 37;R;0.0;0.0
2026;PU;200140;R12;kg;Marche;NP;metalli;R;0.0;0.0
2026;PU;200140;R13;kg;Marche;NP;metalli;R;0.0;0.0
2026;PU;200140;R4;kg;Marche;NP;metalli;R;180415.0;0.0
2026;PU;200201;R13;kg;Marche;NP;rifiuti biodegradabili;R;70000.0;30000.0
2026;PU;200201;R3;kg;Marche;NP;rifiuti biodegradabili;R;37310.0;0.0
2026;PU;200301;R12;kg;Marche;NP;rifiuti urbani non differenziati;R;4803650.0;840660.0
2026;PU;200304;D15;kg;Marche;NP;fanghi delle fosse settiche;D;0.0;0.0
2026;PU;200304;D8;kg;Marche;NP;fanghi delle fosse settiche;D;300010.0;85330.0
2026;PU;200306;D8;kg;Marche;NP;rifiuti della pulizia delle fognature;D;84300.0;21400.0
2026;PU;200307;R12;kg;Marche;NP;rifiuti ingombranti;R;279880.0;66100.0
2026;PV;010407;R12;kg;Lombardia;P;rifiuti contenenti sostanze pericolose, prodotti da trattamenti chimici e fisici di minerali non metalliferi;R;2578.0;0.0
2026;PV;010408;R5;kg;Lombardia;NP;scarti di ghiaia e pietrisco, diversi da quelli di cui alla voce 01 04 07;R;0.0;0.0
2026;PV;010413;R5;kg;Lombardia;NP;rifiuti prodotti dal taglio e dalla segagione della pietra, diversi da quelli di cui alla voce 01 04 07;R;4200.0;0.0
2026;PV;010504;R5;kg;Lombardia;NP;fanghi e rifiuti di perforazione di pozzi per acque dolci;R;0.0;16420.0
2026;PV;020101;D9;kg;Lombardia;NP;fanghi da operazioni di lavaggio e pulizia;D;13960.0;126120.0
2026;PV;020104;R12;kg;Lombardia;NP;rifiuti plastici (ad esclusione degli imballaggi);R;0.0;0.0
2026;PV;020104;R13;kg;Lombardia;NP;rifiuti plastici (ad esclusione degli imballaggi);R;0.0;0.0
2026;PV;020106;R12;kg;Lombardia;NP;feci animali, urine e letame (comprese le lettiere usate), effluenti, raccolti separatamente e trattati fuori sito;R;0.0;0.0
2026;PV;020107;R13;kg;Lombardia;NP;rifiuti derivanti dalla silvicoltura;R;0.0;0.0
2026;PV;020107;R3;kg;Lombardia;NP;rifiuti derivanti dalla silvicoltura;R;0.0;0.0
2026;PV;020108;D13;kg;Lombardia;P;rifiuti agrochimici contenenti sostanze pericolose;D;0.0;0.0
2026;PV;020108;R12;kg;Lombardia;P;rifiuti agrochimici contenenti sostanze pericolose;R;0.0;0.0
2026;PV;020110;R12;kg;Lombardia;NP;rifiuti metallici;R;3230.0;0.0
2026;PV;020201;D9;kg;Lombardia;NP;fanghi da operazioni di lavaggio e pulizia;D;216580.0;214100.0
2026;PV;020201;R12;kg;Lombardia;NP;fanghi da operazioni di lavaggio e pulizia;R;149900.0;0.0
2026;PV;020201;R3;kg;Lombardia;NP;fanghi da operazioni di lavaggio e pulizia;R;0.0;0.0
2026;PV;020203;R12;kg;Lombardia;NP;scarti inutilizzabili per il consumo o la trasformazione;R;69200.0;6010.0
2026;PV;020204;D9;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;D;37160.0;13680.0
2026;PV;020204;R12;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;R;1484690.0;0.0
2026;PV;020204;R3;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;R;156380.0;39060.0
2026;PV;020301;D9;kg;Lombardia;NP;fanghi prodotti da operazioni di lavaggio, pulizia, sbucciatura, centrifugazione e separazione;D;7880.0;0.0
2026;PV;020301;R12;kg;Lombardia;NP;fanghi prodotti da operazioni di lavaggio, pulizia, sbucciatura, centrifugazione e separazione;R;8020.0;0.0
2026;PV;020303;R12;kg;Lombardia;NP;rifiuti prodotti dall'estrazione tramite solvente;R;149110.0;0.0
2026;PV;020303;R3;kg;Lombardia;NP;rifiuti prodotti dall'estrazione tramite solvente;R;118080.0;0.0
2026;PV;020304;R12;kg;Lombardia;NP;scarti inutilizzabili per il consumo o la trasformazione;R;392930.0;23660.0
2026;PV;020304;R3;kg;Lombardia;NP;scarti inutilizzabili per il consumo o la trasformazione;R;421960.0;41380.0
2026;PV;020305;D9;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;D;29100.0;28920.0
2026;PV;020305;R12;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;R;1340200.0;0.0
2026;PV;020305;R13;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;R;198740.0;0.0
2026;PV;020305;R3;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;R;477440.0;0.0
2026;PV;020403;R12;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;R;96090.0;0.0
2026;PV;020499;R3;kg;Lombardia;NP;rifiuti non specificati altrimenti;R;118500.0;0.0
2026;PV;020501;R12;kg;Lombardia;NP;scarti inutilizzabili per il consumo o la trasformazione;R;24730.0;0.0
2026;PV;020501;R3;kg;Lombardia;NP;scarti inutilizzabili per il consumo o la trasformazione;R;3040.0;0.0
2026;PV;020502;D9;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;D;0.0;14480.0
2026;PV;020502;R10;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;R;0.0;0.0
2026;PV;020502;R12;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;R;5648460.0;0.0
2026;PV;020502;R3;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;R;193250.0;0.0
2026;PV;020601;R12;kg;Lombardia;NP;scarti inutilizzabili per il consumo o la trasformazione;R;0.0;0.0
2026;PV;020603;R12;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;R;372660.0;0.0
